Accelerator,Steering Wheel,Brake
0.040999999999999995,0.49934075,0.0
0.052000000000000005,0.499084375,0.0
0.059000000000000004,0.498864625,0.0
0.059000000000000004,0.498864625,0.0
0.061,0.49875475,0.0
0.071,0.498864625,0.0
0.078,0.49875475,0.0
0.08199999999999999,0.49868150000000006,0.0
0.08199999999999999,0.49842512499999997,0.0
0.08199999999999999,0.49842512499999997,0.0
0.08400001,0.49794900000000003,0.0
0.091,0.49794900000000003,0.0
0.09300000000000001,0.49794900000000003,0.0
0.09300000000000001,0.49802225,0.0
0.09699999999999999,0.498278625,0.0
0.098,0.49875475,0.0
0.1,0.498864625,0.0
0.1,0.498864625,0.0
0.1,0.498864625,0.0
0.10099999999999999,0.499011125,0.0
0.102,0.49992675000000003,0.0
0.102,0.49992675000000003,0.0
0.102,0.49992675000000003,0.0
0.10300000000000001,0.49959712500000003,0.0
0.10300000000000001,0.499450625,0.0
0.10300000000000001,0.49934075,0.0
0.10300000000000001,0.49934075,0.0
0.10300000000000001,0.49934075,0.0
0.10300000000000001,0.49934075,0.0
0.10400000999999999,0.499450625,0.0
0.10400000999999999,0.499450625,0.0
0.10400000999999999,0.49967037500000006,0.0
0.10400000999999999,0.49978025000000004,0.0
0.10400000999999999,0.49967037500000006,0.0
0.10400000999999999,0.499450625,0.0
0.10400000999999999,0.499450625,0.0
0.10400000999999999,0.499011125,0.0
0.10400000999999999,0.49875475,0.0
0.10400000999999999,0.499084375,0.0
0.10400000999999999,0.499084375,0.0
0.10400000999999999,0.499084375,0.0
0.10400000999999999,0.499084375,0.0
0.10400000999999999,0.49919425,0.0
0.10400000999999999,0.4992675,0.0
0.10400000999999999,0.4992675,0.0
0.10400000999999999,0.499450625,0.0
0.10400000999999999,0.5,0.0
0.1,0.500476125,0.0
0.096,0.5005493750000001,0.0
0.087,0.5005493750000001,0.0
0.087,0.50080575,0.0
0.073,0.501721375,0.0
0.063,0.50065925,0.0
0.059000000000000004,0.50065925,0.0
0.059000000000000004,0.499084375,0.0
0.055,0.498864625,0.0
0.0,0.500329625,0.0
0.0,0.500329625,0.0
0.0,0.501721375,0.0
0.0,0.502893375,0.0
0.0,0.502966625,0.0
0.0,0.502820125,0.0
0.0,0.502820125,1.0
0.0,0.502746875,1.0
0.0,0.50256375,1.0
0.0,0.50183125,1.0
0.0,0.5019045,1.0
0.0,0.5019045,1.0
0.0,0.5019045,1.0
0.0,0.50183125,1.0
0.0,0.501574875,1.0
0.0,0.501574875,1.0
0.0,0.50139175,1.0
0.0,0.500988875,1.0
0.0,0.499450625,1.0
0.0,0.49893787500000003,1.0
0.0,0.49868150000000006,1.0
0.0,0.49868150000000006,1.0
0.0,0.49868150000000006,1.0
0.0,0.49868150000000006,1.0
0.0,0.49875475,1.0
0.0,0.49868150000000006,1.0
0.0,0.49868150000000006,1.0
0.0,0.49868150000000006,1.0
0.0,0.49875475,1.0
0.0,0.498864625,1.0
0.0,0.498864625,1.0
0.0,0.499084375,1.0
0.0,0.499011125,1.0
0.0,0.499011125,1.0
0.0,0.499084375,1.0
0.0,0.499084375,1.0
0.0,0.499084375,1.0
0.0,0.49919425,1.0
0.0,0.49952387499999995,1.0
0.0,0.4998535,1.0
0.0,0.4998535,1.0
0.0,0.49967037500000006,1.0
0.0,0.49978025000000004,1.0
0.0,0.500329625,1.0
0.0,0.500329625,1.0
0.0,0.49992675000000003,1.0
0.0,0.49967037500000006,1.0
0.0,0.4998535,1.0
0.0,0.50021975,1.0
0.0,0.50065925,1.0
0.0,0.5005493750000001,1.0
0.0,0.5005493750000001,1.0
0.0,0.5005493750000001,1.0
0.0,0.50065925,1.0
0.0,0.50065925,1.0
0.0,0.500476125,0.0
0.0,0.5004028749999999,0.0
0.0,0.5004028749999999,0.0
0.0,0.5004028749999999,0.0
0.0,0.5004028749999999,0.0
0.066,0.5004028749999999,0.0
0.10300000000000001,0.5004028749999999,0.0
0.10300000000000001,0.5004028749999999,0.0
0.11400001,0.5004028749999999,0.0
0.121,0.5004028749999999,0.0
0.138,0.500329625,0.0
0.151,0.500329625,0.0
0.151,0.50021975,0.0
0.15400001,0.50021975,0.0
0.15900001,0.50021975,0.0
0.16399999999999998,0.50007325,0.0
0.16399999999999998,0.5,0.0
0.16899999999999998,0.5,0.0
0.17200001,0.5,0.0
0.174,0.4998535,0.0
0.18,0.49967037500000006,0.0
0.18,0.49959712500000003,0.0
0.18100000000000002,0.49959712500000003,0.0
0.18200001,0.49959712500000003,0.0
0.184,0.49967037500000006,0.0
0.18700001,0.49967037500000006,0.0
0.19200001,0.49978025000000004,0.0
0.195,0.49967037500000006,0.0
0.196,0.49875475,0.0
0.20200001,0.497619375,0.0
0.20200001,0.49703337500000005,0.0
0.20200001,0.496520625,0.0
0.20200001,0.49619100000000005,0.0
0.20200001,0.49619100000000005,0.0
0.20300001,0.49619100000000005,0.0
0.20300001,0.49619100000000005,0.0
0.20300001,0.49619100000000005,0.0
0.20300001,0.49633750000000004,0.0
0.20300001,0.49633750000000004,0.0
0.20300001,0.496520625,0.0
0.20300001,0.496667125,0.0
0.20300001,0.4969235000000001,0.0
0.20300001,0.497253125,0.0
0.20300001,0.49783912500000005,0.0
0.20300001,0.49853499999999995,0.0
0.20300001,0.49959712500000003,0.0
0.20300001,0.50065925,0.0
0.20300001,0.5005493750000001,0.0
0.20300001,0.5005493750000001,0.0
